0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
16.0,14.0,2.0,21.0,24.0,16.0,4.0,50.0,25.0,20.0,5.0,31.0,207.0,36.0,10.0,315.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,4.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,6.0,3.0,2.0,20.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,6.0,9.0,2.0,5.0,7.0,8.0,5.0,9.0,9.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,5.0,4.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,10.0,1.0,2.0,16.0
20.0,15.0,1.0,20.0,32.0,16.0,5.0,55.0,33.0,17.0,3.0,40.0,193.0,44.0,11.0,301.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,3.0,5.0,3.0,5.0,6.0,8.0,5.0,2.0,4.0,5.0,4.0,5.0,6.0,3.0,7.0,3.0,3.0,2.0,16.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,2.0,5.0,3.0,8.0,4.0,8.0,9.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,16.0
20.0,13.0,5.0,19.0,37.0,16.0,4.0,53.0,39.0,20.0,4.0,45.0,187.0,49.0,12.0,280.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,4.0,1.0,4.0,4.0,6.0,4.0,4.0,6.0,6.0,4.0,7.0,4.0,2.0,5.0,5.0,5.0,8.0,6.0,3.0,8.0,4.0,3.0,3.0,18.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,11.0,4.0,6.0,8.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,3.0,2.0,0.0,3.0,4.0,4.0,0.0,2.0,5.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,10.0
18.0,14.0,3.0,20.0,26.0,15.0,4.0,53.0,29.0,18.0,3.0,36.0,199.0,41.0,10.0,311.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,4.0,7.0,3.0,4.0,3.0,3.0,5.0,7.0,3.0,4.0,7.0,4.0,2.0,8.0,4.0,4.0,5.0,1.0,6.0,1.0,20.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,8.0,3.0,5.0,3.0,9.0,4.0,8.0,8.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,7.0,3.0,0.0,2.0,4.0,5.0,1.0,4.0,3.0,2.0,3.0,2.0,0.0,11.0,0.0,2.0,16.0
15.0,16.0,4.0,18.0,19.0,14.0,2.0,49.0,17.0,17.0,1.0,26.0,217.0,32.0,10.0,336.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,5.0,2.0,2.0,6.0,2.0,4.0,5.0,4.0,2.0,5.0,6.0,5.0,4.0,6.0,4.0,6.0,1.0,5.0,1.0,22.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,8.0,8.0,2.0,6.0,6.0,8.0,5.0,8.0,11.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,12.0,0.0,3.0,18.0
19.0,14.0,3.0,20.0,21.0,14.0,4.0,53.0,21.0,16.0,1.0,31.0,211.0,35.0,9.0,326.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,5.0,3.0,5.0,2.0,4.0,3.0,4.0,6.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,6.0,5.0,2.0,3.0,1.0,21.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,5.0,7.0,1.0,4.0,3.0,8.0,5.0,9.0,9.0,7.0,5.0,2.0,4.0,3.0,1.0,4.0,6.0,3.0,6.0,5.0,6.0,3.0,0.0,2.0,7.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,10.0,0.0,2.0,17.0
17.0,14.0,1.0,20.0,24.0,15.0,7.0,58.0,27.0,16.0,4.0,35.0,199.0,37.0,9.0,322.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,7.0,6.0,3.0,3.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0,2.0,18.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,7.0,2.0,4.0,6.0,9.0,4.0,9.0,11.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,5.0,2.0,2.0,1.0,5.0,7.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,8.0,3.0,1.0,20.0
20.0,16.0,5.0,20.0,24.0,17.0,4.0,46.0,26.0,20.0,3.0,32.0,212.0,39.0,11.0,312.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,6.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,5.0,2.0,20.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,6.0,7.0,2.0,4.0,5.0,7.0,3.0,8.0,8.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,6.0,4.0,5.0,4.0,0.0,1.0,7.0,4.0,0.0,3.0,4.0,0.0,3.0,1.0,1.0,13.0,3.0,2.0,15.0
18.0,14.0,1.0,17.0,31.0,16.0,5.0,45.0,31.0,21.0,3.0,38.0,203.0,44.0,12.0,290.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,3.0,4.0,2.0,5.0,3.0,4.0,6.0,5.0,6.0,3.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0,4.0,5.0,4.0,15.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,9.0,1.0,4.0,4.0,6.0,3.0,10.0,7.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0,5.0,2.0,11.0,2.0,2.0,11.0
16.0,18.0,2.0,21.0,16.0,12.0,2.0,53.0,15.0,17.0,2.0,24.0,218.0,27.0,9.0,347.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,6.0,4.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,7.0,3.0,22.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,5.0,9.0,1.0,4.0,4.0,10.0,5.0,8.0,10.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,0.0,8.0,5.0,0.0,4.0,2.0,4.0,1.0,2.0,0.0,11.0,0.0,3.0,21.0
17.0,14.0,3.0,17.0,30.0,16.0,4.0,44.0,34.0,22.0,2.0,38.0,204.0,43.0,14.0,290.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,10.0,7.0,4.0,8.0,4.0,3.0,2.0,15.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,6.0,8.0,1.0,3.0,4.0,7.0,7.0,8.0,7.0,5.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,6.0,8.0,4.0,6.0,7.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,10.0,2.0,2.0,11.0
20.0,13.0,2.0,19.0,28.0,16.0,5.0,52.0,31.0,20.0,5.0,41.0,198.0,42.0,10.0,302.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,0.0,5.0,7.0,3.0,6.0,3.0,3.0,5.0,6.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,3.0,7.0,4.0,4.0,1.0,16.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,8.0,8.0,3.0,5.0,4.0,7.0,4.0,7.0,7.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,0.0,4.0,3.0,1.0,9.0,1.0,1.0,14.0
17.0,15.0,2.0,19.0,28.0,16.0,4.0,47.0,30.0,19.0,2.0,35.0,203.0,40.0,13.0,304.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,4.0,4.0,2.0,16.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,7.0,1.0,4.0,6.0,8.0,3.0,8.0,7.0,2.0,2.0,4.0,5.0,3.0,4.0,2.0,2.0,5.0,6.0,3.0,5.0,3.0,0.0,3.0,4.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,10.0,3.0,3.0,14.0
19.0,15.0,2.0,23.0,24.0,16.0,3.0,59.0,27.0,18.0,2.0,34.0,200.0,38.0,12.0,322.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,6.0,4.0,2.0,4.0,4.0,2.0,6.0,3.0,2.0,4.0,4.0,3.0,4.0,19.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,9.0,2.0,5.0,3.0,10.0,6.0,8.0,9.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,6.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,9.0,2.0,3.0,18.0
15.0,16.0,2.0,17.0,23.0,16.0,6.0,44.0,22.0,20.0,5.0,29.0,217.0,33.0,10.0,314.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,6.0,2.0,5.0,6.0,4.0,8.0,2.0,5.0,1.0,18.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,9.0,3.0,5.0,6.0,8.0,5.0,7.0,7.0,3.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,5.0,7.0,5.0,2.0,2.0,4.0,5.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,12.0,2.0,3.0,13.0
14.0,19.0,1.0,19.0,16.0,13.0,4.0,47.0,13.0,18.0,2.0,23.0,225.0,24.0,10.0,347.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,1.0,7.0,4.0,2.0,3.0,2.0,3.0,7.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,5.0,2.0,22.0,1.0,4.0,1.0,2.0,2.0,9.0,1.0,5.0,8.0,1.0,4.0,5.0,11.0,6.0,8.0,10.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,6.0,1.0,2.0,6.0,7.0,1.0,4.0,6.0,0.0,2.0,0.0,2.0,15.0,0.0,3.0,22.0
18.0,14.0,4.0,19.0,25.0,16.0,4.0,52.0,23.0,17.0,2.0,34.0,207.0,35.0,9.0,322.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,6.0,2.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,6.0,4.0,4.0,6.0,3.0,8.0,2.0,5.0,2.0,20.0,3.0,4.0,3.0,1.0,2.0,6.0,1.0,6.0,7.0,2.0,5.0,4.0,8.0,4.0,7.0,8.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,0.0,1.0,4.0,5.0,1.0,3.0,5.0,7.0,2.0,4.0,1.0,11.0,0.0,1.0,17.0
17.0,15.0,1.0,20.0,23.0,14.0,8.0,48.0,24.0,20.0,3.0,32.0,209.0,37.0,10.0,316.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,7.0,4.0,6.0,7.0,2.0,5.0,1.0,18.0,1.0,2.0,3.0,5.0,3.0,3.0,2.0,7.0,10.0,2.0,4.0,4.0,9.0,5.0,7.0,7.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,5.0,6.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0,15.0,3.0,6.0,16.0
17.0,15.0,1.0,20.0,22.0,15.0,3.0,51.0,22.0,19.0,4.0,29.0,211.0,35.0,10.0,324.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,4.0,1.0,0.0,3.0,7.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,6.0,1.0,4.0,1.0,20.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,8.0,7.0,2.0,4.0,7.0,9.0,4.0,11.0,9.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,12.0,3.0,4.0,16.0
20.0,16.0,3.0,19.0,29.0,17.0,4.0,55.0,31.0,17.0,3.0,38.0,198.0,41.0,10.0,304.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,3.0,6.0,2.0,4.0,6.0,3.0,4.0,6.0,4.0,3.0,3.0,5.0,2.0,6.0,4.0,3.0,8.0,2.0,6.0,1.0,16.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,5.0,6.0,4.0,5.0,3.0,7.0,6.0,7.0,8.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,7.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,1.0,5.0,3.0,1.0,4.0,4.0,1.0,11.0,1.0,1.0,14.0
16.0,15.0,2.0,21.0,22.0,13.0,4.0,60.0,25.0,16.0,3.0,32.0,203.0,35.0,9.0,331.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,5.0,7.0,4.0,4.0,5.0,4.0,3.0,6.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,6.0,1.0,20.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,11.0,2.0,4.0,3.0,10.0,5.0,9.0,9.0,5.0,3.0,1.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,0.0,3.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,9.0,2.0,1.0,19.0
14.0,18.0,1.0,20.0,16.0,12.0,2.0,52.0,13.0,17.0,4.0,24.0,221.0,28.0,11.0,343.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,7.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,7.0,4.0,4.0,2.0,22.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,12.0,3.0,4.0,5.0,9.0,5.0,10.0,8.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,5.0,4.0,5.0,1.0,4.0,6.0,7.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,15.0,3.0,1.0,19.0
18.0,13.0,2.0,20.0,30.0,16.0,4.0,55.0,31.0,17.0,2.0,39.0,193.0,45.0,12.0,306.0,2.0,4.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,3.0,3.0,2.0,17.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,5.0,6.0,1.0,6.0,4.0,9.0,6.0,8.0,10.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,0.0,4.0,6.0,0.0,0.0,3.0,0.0,8.0,2.0,2.0,15.0
16.0,14.0,1.0,19.0,20.0,13.0,5.0,59.0,24.0,16.0,1.0,29.0,208.0,32.0,13.0,332.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,9.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,1.0,6.0,1.0,24.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,9.0,7.0,3.0,5.0,3.0,9.0,5.0,10.0,9.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,18.0
14.0,16.0,3.0,19.0,17.0,12.0,2.0,48.0,12.0,17.0,3.0,23.0,224.0,24.0,10.0,347.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,1.0,3.0,1.0,23.0,3.0,1.0,2.0,3.0,2.0,5.0,1.0,6.0,9.0,2.0,7.0,7.0,12.0,4.0,11.0,9.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,6.0,7.0,6.0,3.0,2.0,4.0,5.0,6.0,0.0,4.0,3.0,2.0,3.0,1.0,2.0,13.0,1.0,2.0,20.0
14.0,16.0,4.0,20.0,14.0,13.0,1.0,51.0,10.0,17.0,2.0,21.0,225.0,24.0,9.0,352.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,5.0,2.0,2.0,4.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,7.0,2.0,4.0,4.0,24.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,9.0,2.0,6.0,3.0,10.0,4.0,9.0,13.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,7.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,0.0,5.0,2.0,1.0,4.0,0.0,0.0,13.0,3.0,5.0,21.0
16.0,14.0,2.0,18.0,25.0,18.0,3.0,51.0,25.0,18.0,3.0,35.0,207.0,37.0,11.0,317.0,3.0,4.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,0.0,5.0,2.0,1.0,6.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,2.0,5.0,5.0,3.0,6.0,2.0,4.0,2.0,20.0,2.0,3.0,5.0,1.0,3.0,2.0,1.0,4.0,7.0,4.0,5.0,4.0,10.0,4.0,8.0,9.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,0.0,2.0,5.0,5.0,1.0,4.0,3.0,0.0,1.0,1.0,4.0,12.0,2.0,2.0,16.0
19.0,15.0,1.0,18.0,26.0,16.0,3.0,52.0,28.0,19.0,2.0,34.0,204.0,40.0,10.0,305.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,8.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,5.0,2.0,7.0,4.0,5.0,7.0,2.0,3.0,3.0,17.0,3.0,5.0,2.0,3.0,2.0,3.0,6.0,5.0,8.0,2.0,5.0,5.0,8.0,4.0,7.0,7.0,2.0,6.0,2.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,5.0,0.0,5.0,6.0,1.0,2.0,3.0,1.0,10.0,4.0,3.0,14.0
18.0,15.0,1.0,19.0,31.0,15.0,5.0,50.0,32.0,19.0,2.0,39.0,198.0,44.0,10.0,296.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,4.0,5.0,3.0,7.0,5.0,4.0,5.0,8.0,5.0,2.0,4.0,4.0,5.0,5.0,6.0,4.0,6.0,2.0,4.0,2.0,15.0,2.0,2.0,4.0,5.0,2.0,4.0,1.0,6.0,7.0,2.0,4.0,6.0,9.0,3.0,7.0,8.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,6.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,11.0,2.0,1.0,14.0
15.0,16.0,2.0,19.0,21.0,14.0,3.0,41.0,17.0,21.0,2.0,28.0,222.0,31.0,10.0,326.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,3.0,5.0,1.0,22.0,2.0,3.0,2.0,4.0,2.0,7.0,3.0,7.0,9.0,1.0,4.0,7.0,8.0,4.0,10.0,7.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,0.0,2.0,4.0,6.0,1.0,4.0,4.0,0.0,1.0,3.0,3.0,13.0,2.0,3.0,15.0
16.0,16.0,2.0,18.0,18.0,13.0,5.0,50.0,18.0,17.0,1.0,29.0,220.0,31.0,10.0,334.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,6.0,4.0,7.0,2.0,4.0,1.0,20.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,9.0,2.0,5.0,6.0,11.0,5.0,8.0,8.0,5.0,2.0,2.0,3.0,2.0,1.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0,4.0,6.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,12.0,0.0,2.0,17.0
16.0,19.0,1.0,20.0,18.0,16.0,3.0,52.0,16.0,16.0,1.0,26.0,214.0,29.0,8.0,340.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,2.0,3.0,8.0,2.0,5.0,7.0,5.0,3.0,5.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,23.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,8.0,3.0,5.0,3.0,9.0,5.0,9.0,11.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,6.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,13.0,3.0,2.0,19.0
17.0,15.0,4.0,20.0,28.0,15.0,5.0,53.0,32.0,19.0,4.0,38.0,197.0,45.0,11.0,298.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,3.0,4.0,4.0,3.0,5.0,7.0,4.0,3.0,4.0,5.0,3.0,6.0,6.0,3.0,6.0,3.0,3.0,1.0,17.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,5.0,6.0,3.0,3.0,3.0,7.0,5.0,7.0,8.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,5.0,5.0,6.0,4.0,3.0,4.0,2.0,5.0,7.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,9.0,2.0,2.0,15.0
18.0,15.0,1.0,25.0,25.0,16.0,3.0,60.0,30.0,16.0,2.0,37.0,195.0,40.0,12.0,315.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,7.0,6.0,3.0,2.0,7.0,3.0,7.0,5.0,3.0,6.0,1.0,5.0,1.0,19.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,8.0,1.0,4.0,3.0,8.0,5.0,7.0,8.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,6.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,7.0,2.0,1.0,20.0
18.0,16.0,3.0,19.0,23.0,16.0,5.0,50.0,26.0,17.0,3.0,33.0,206.0,37.0,12.0,315.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,7.0,2.0,4.0,3.0,3.0,5.0,7.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,8.0,1.0,3.0,2.0,20.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,9.0,2.0,5.0,3.0,8.0,5.0,7.0,8.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,0.0,2.0,6.0,8.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,10.0,1.0,3.0,18.0
